Author,Site,Lon,Lat,Country,State_City,MAT_original,MAP_original,MAT,MAP,Elevation,SoilOrder_LEN_USDA_original,SoilOrder_LEN_USDA,Suborder,SoilOrder,SoilTextureClass,VegLocal,VegType_Species,VegTypeCode_Local_original,VegTypeCode_Local,VegTypeCodeStr_Local,clim_code_whittaker,clim_code,ParentMaterial,Slope,SlopePosition,Aspect,Abovegd_litterfall,DrainedClass,Core_Layer_Name,Hzn1,Hzn2,Hzn3,HorizonDesignation,Layer_top,Layer_bottom,Layer_top_norm,Layer_bottom_norm,ProfileID,ProfileZeroDesignation,d13C,D14C_BulkLayer_text,D14C_BulkLayer,D14C_err,14C_age,14C_age_sigma,TT,Terrace Age,FractionModern,FractionModern_sigma,SampleYear,Measurement_Year,BulkDensity_original,BulkDensity,SpecificSurfaceArea,PH_H2O,pct_C_original,pct_C,pct_N,CN,Cmass,sand_pct,silt_pct,clay_pct,cation_exch,Fe_d,Fe_o,Fep,Alp,Ald,Alo,Feo and Alo,Fep,Alp,Feo,Alo,Fed,Ald,Al,Fe,Fe-oxideMinerals,Smectite,nonxtalline,poorly_crystalline_aluminosilicate,noncrystalline_minerals_pct_weight,notes,reference,doi,title,USDA classificiation,Brazilian classification,FAO classification ,AMS lab ,number,avail P extr with HCl_H2SO4,Ext Ca_withKCl,Ext Mg_with_KCl,Ext Al _with_KCl
Rasmussen_Torn,Blodgett forest 2,-120.635833,38.8971666,US,CA,12,1660,12,1660,1325,Alf,Alf,Ultic Haploxeralfs,,,,,2,2,temperate forest,6,5,granite,5,,200,,,,,,,A2,6,18,4,16,201,top of organic soil,,-10,-10,,,,,,,,,,0.7,0.7,,5.96,3.3333,3.3333,0.13,25,0.0233331,58.33,,14.28571429,,,,,,,,,,0.092105263,0.026315789,0.223684211,0.197368421,0.092105263,,,,,,,,,,,,,,,,,,,,
Rasmussen_Torn,Blodgett forest 2,-120.635833,38.8971666,US,CA,12,1660,12,1660,1325,Alf,Alf,Ultic Haploxeralfs,,,,,2,2,temperate forest,6,5,granite,5,,200,,,,,,,Bt1,18,36,16,34,201,top of organic soil,,-30,-30,,,,,,,,,,0.8,0.8,,5.99,2.0139,2.0139,0.09,22,0.0161112,60.42,,18.05555556,,,,,,,,,,0.118421053,0.039473684,0.263157895,0.578947368,0.118421053,,,,,,,,,,,,,,,,,,,,
Rasmussen_Torn,Blodgett forest 2,-120.635833,38.8971666,US,CA,12,1660,12,1660,1325,Alf,Alf,Ultic Haploxeralfs,,,,,2,2,temperate forest,6,5,granite,5,,200,,,,,,,Bt2,36,52,34,50,201,top of organic soil,,,,,,,,,,,,,1.1,1.1,,6.03,0.9091,0.9091,0.04,23,0.0100001,62.5,,19.31818182,,,,,,,,,,0.092105263,0.026315789,0.171052632,0.618421053,0.052631579,,,,,,,,,,,,,,,,,,,,
Rasmussen_Torn,Blodgett forest 2,-120.635833,38.8971666,US,CA,12,1660,12,1660,1325,Alf,Alf,Ultic Haploxeralfs,,,,,2,2,temperate forest,6,5,granite,5,,200,,,,,,,BC,52,82,50,80,201,top of organic soil,,-160,-160,,,,,,,,,,1.1,1.1,,6.31,0.3333,0.3333,0.01,25,0.0036663,50.3,,16.66666667,,,,,,,,,,0.065789474,0.026315789,0.157894737,0.684210526,0.065789474,,,,,,,,,,,,,,,,,,,,
ClaireTreat,ROB-MRP-06,-121.4,61.8,Canada,,,,-3.031818182,347.5818182,,,Ard,,,,,,,7,peatland,,,,,,,,,,,,,,55,65,-203,-193,660,top of organic soil,,,-86.86828264,,730,,,,,,1995,,0.08181327,0.08181327,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClaireTreat,ROB-MRP-06,-121.4,61.8,Canada,,,,-3.031818182,347.5818182,,,Ard,,,,,,,7,peatland,,,,,,,,,,,,,,85,95,-173,-163,660,top of organic soil,,,-138.7614849,,1200,,,,,,1995,,0.088558674,0.088558674,,,,48.39407374,,,0.04285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClaireTreat,ROB-MRP-06,-121.4,61.8,Canada,,,,-3.031818182,347.5818182,,,Ard,,,,,,,7,peatland,,,,,,,,,,,,,,105,115,-153,-143,660,top of organic soil,,,-195.7550268,,1750,,,,,,1995,,0.07901127,0.07901127,,,,47.0096228,,,0.0371429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClaireTreat,ROB-MRP-06,-121.4,61.8,Canada,,,,-3.031818182,347.5818182,,,Ard,,,,,,,7,peatland,,,,,,,,,,,,,,145,150,-113,-108,660,top of organic soil,,,-353.9947131,,3510,,,,,,1995,,0.12481475,0.12481475,,,,43.49301665,,,0.0542857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClaireTreat,ROB-MRP-06,-121.4,61.8,Canada,,,,-3.031818182,347.5818182,,,Ard,,,,,,,7,peatland,,,,,,,,,,,,,,175,185,-83,-73,660,top of organic soil,,,-485.6019381,,5340,,,,,,1995,,0.13876858,0.13876858,,,,47.35531631,,,0.0657143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClaireTreat,ROB-MRP-06,-121.4,61.8,Canada,,,,-3.031818182,347.5818182,,,Ard,,,,,,,7,peatland,,,,,,,,,,,,,,215,225,-43,-33,660,top of organic soil,,,-571.6235949,,6810,,,,,,1995,,0.15345263,0.15345263,,,,46.54765448,,,0.0714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClaireTreat,ROB-MRP-06,-121.4,61.8,Canada,,,,-3.031818182,347.5818182,,,Ard,,,,,,,7,peatland,,,,,,,,,,,,,,255,258,-3,0,660,top of organic soil,,,-631.065741,,8010,,,,,,1995,,0.1537162,0.1537162,,,,39.03297115,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy 1959,-121.8,37,USA,California,,,12.53560606,603.9181818,2414,,Alf,,,,,,2,2,temperate forest,2,4,,,,,,,,,,,A1,0,17.8,0,17.8,433,top of mineral soil,,-52.7,-52.7,6,499,54,,,94.6,0.6,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy 1959,-121.8,37,USA,California,,,12.53560606,603.9181818,2414,,Alf,,,,,,2,2,temperate forest,2,4,,,,,,,,,,,A2,17.8,45.7,17.8,45.7,433,top of mineral soil,,-85.5,-85.5,5.8,651,55,,,91.4,0.6,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy 1959,-121.8,37,USA,California,,,12.53560606,603.9181818,2414,,Alf,,,,,,2,2,temperate forest,2,4,,,,,,,,,,,BC,73.7,127,73.7,127,433,top of mineral soil,,-161,-161,5.3,650,51,,,83.8,0.5,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy 1995,-121.8,37,USA,California,,,13.23333333,579.9909091,2414,,Alf,,,,,,2,2,temperate forest,2,4,,,,,,,,,,,Oi,0,2,-9,-7,431,top of mineral soil,,281.7,281.7,8.2,963,,,,127.5,0.8,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy 1995,-121.8,37,USA,California,,,13.23333333,579.9909091,2414,,Alf,,,,,,2,2,temperate forest,2,4,,,,,,,,,,,Oe,2,5,-7,-4,431,top of mineral soil,,274.9,274.9,7.3,2194,,,,126.8,0.7,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy 1995,-121.8,37,USA,California,,,13.23333333,579.9909091,2414,,Alf,,,,,,2,2,temperate forest,2,4,,,,,,,,,,,Oa,5,9,-4,0,431,top of mineral soil,,21.8,21.8,5.9,19897,,,,101.6,0.6,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy 1995,-121.8,37,USA,California,,,13.23333333,579.9909091,2414,,Alf,,,,,,2,2,temperate forest,2,4,,,,,,,,,,,A1,9,19,0,10,431,top of mineral soil,,-14.2,-14.2,6.8,21135,,,,98,0.7,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy 1995,-121.8,37,USA,California,,,13.23333333,579.9909091,2414,,Alf,,,,,,2,2,temperate forest,2,4,,,,,,,,,,,A2,19,28,10,19,431,top of mineral soil,,-51.3,-51.3,6.2,-1994,51,,,94.4,0.6,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy 1995,-121.8,37,USA,California,,,13.23333333,579.9909091,2414,,Alf,,,,,,2,2,temperate forest,2,4,,,,,,,,,,,AB,28,42,19,33,431,top of mineral soil,,-80.8,-80.8,6.4,-1951,46,,,91.4,0.6,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy 1995,-121.8,37,USA,California,,,13.23333333,579.9909091,2414,,Alf,,,,,,2,2,temperate forest,2,4,,,,,,,,,,,Bw1,42,69,33,60,431,top of mineral soil,,-104.2,-104.2,6.2,-173,46,,,89.1,0.6,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy 1995,-121.8,37,USA,California,,,13.23333333,579.9909091,2414,,Alf,,,,,,2,2,temperate forest,2,4,,,,,,,,,,,Bw2,69,103,60,94,431,top of mineral soil,,-123.6,-123.6,6.1,115,55,,,87.2,0.6,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy 1995,-121.8,37,USA,California,,,13.23333333,579.9909091,2414,,Alf,,,,,,2,2,temperate forest,2,4,,,,,,,,,,,Cr,103,137,94,128,431,top of mineral soil,,-165.5,-165.5,7.2,423,52,,,83,0.7,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy-Cut 1995,-121.8,37,USA,California,,,13.23333333,579.9909091,2414,,Alf,,,,logged forest,,2,2,temperate forest,2,4,,,,,,,,,,,Oi,0,2,-2,0,432,top of mineral soil,,102.5,102.5,7.1,677,56,,,109.7,0.7,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy-Cut 1995,-121.8,37,USA,California,,,13.23333333,579.9909091,2414,,Alf,,,,logged forest,,2,2,temperate forest,2,4,,,,,,,,,,,A O,2,8,0,6,432,top of mineral soil,,2.8,2.8,6.5,884,55,,,99.7,0.7,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy-Cut 1995,-121.8,37,USA,California,,,13.23333333,579.9909091,2414,,Alf,,,,logged forest,,2,2,temperate forest,2,4,,,,,,,,,,,Oeb,8,16,6,14,432,top of mineral soil,,-23.3,-23.3,6.8,1060,56,,,97.1,0.7,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy-Cut 1995,-121.8,37,USA,California,,,13.23333333,579.9909091,2414,,Alf,,,,logged forest,,2,2,temperate forest,2,4,,,,,,,,,,,A,16,25,14,23,432,top of mineral soil,,-60.2,-60.2,6.3,1453,69,,,93.5,0.6,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy-Cut 1995,-121.8,37,USA,California,,,13.23333333,579.9909091,2414,,Alf,,,,logged forest,,2,2,temperate forest,2,4,,,,,,,,,,,AB,25,35,23,33,432,top of mineral soil,,-77.8,-77.8,6.3,-784,52,,,91.7,0.6,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy-Cut 1995,-121.8,37,USA,California,,,13.23333333,579.9909091,2414,,Alf,,,,logged forest,,2,2,temperate forest,2,4,,,,,,,,,,,BA,35,88,33,86,432,top of mineral soil,,-77.7,-77.7,5.9,-22,52,,,91.7,0.6,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang_1999_GBC,Windy-Cut 1995,-121.8,37,USA,California,,,13.23333333,579.9909091,2414,,Alf,,,,logged forest,,2,2,temperate forest,2,4,,,,,,,,,,,CB 86+,88,110,86,108,432,top of mineral soil,,-122.1,-122.1,4.6,189,56,,,87.3,0.5,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Castanha_2012,Jimmerson,-121.94,40.52,US,CA,13.9,910,13.9,910,774,Alf,Alf,,,loam,forested,ponderosa pine(Pinus ponderosa) and incense cedar (Libocedrus decurrens),2,2,temperate forest,2,4,basalt,,,,,well,,A,A,,A1,0,3,0,3,5,top of mineral soil,-25,-43,-43,,,,,,0.957,0.004,1961,,0.5,0.5,,,2,2,0.11,18.2,0.01,41,34,25,,,,,,,,,,,,,,,,,,,,,,,castanha_bookchapter2012UCBerkeley,,,,,,,,,,,
Castanha_2012,Jimmerson,-121.94,40.52,US,CA,13.9,910,13.9,910,774,Alf,Alf,,,clay loam,forested,ponderosa pine(Pinus ponderosa) and incense cedar (Libocedrus decurrens),2,2,temperate forest,2,4,basalt,,,,,well,,A,A,,A2,3,25,3,25,5,top of mineral soil,,-60,-60,,,,,,,,1961,,1,1,,,1,1,0.07,14.28571429,0.01,36,31,33,,,,,,,,,,,,,,,,,,,,,,,castanha_bookchapter2012UCBerkeley,,,,,,,,,,,
Castanha_2012,Jimmerson,-121.94,40.52,US,CA,13.9,910,13.9,910,774,Alf,Alf,,,clay loam,forested,ponderosa pine(Pinus ponderosa) and incense cedar (Libocedrus decurrens),2,2,temperate forest,2,4,basalt,,,,,well,,A,A,,A3,25,61,25,61,5,top of mineral soil,-23.4,-121,-121,,,,,,0.879,0.003,1961,,1.4,1.4,,,0.4,0.4,0.03,14,0.0056,33,31,36,,,,,,,,,,,,,,,,,,,,,,,castanha_bookchapter2012UCBerkeley,,,,,,,,,,,
Castanha_2012,Jimmerson,-121.94,40.52,US,CA,13.9,910,13.9,910,774,Alf,Alf,,,clay,forested,ponderosa pine(Pinus ponderosa) and incense cedar (Libocedrus decurrens),2,2,temperate forest,2,4,basalt,,,,,well,,B,Bt,,Bt1,61,122,61,122,5,top of mineral soil,-25.6,-108,-108,,,,,,,0.004,1961,,2.5,2.5,,,0.4,0.4,0.18,22.8,0.01,14,36,51,,,,,,,,,,,,,,,,,,,,,,,castanha_bookchapter2012UCBerkeley,,,,,,,,,,,
CoreyLawrence_2015Geoderma,cw10_MiddleHayden,-122.6197,46.5319,US,WA,10.6,1300,10.6,1300,540,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,SiL,mixed forest,,2,2,temperate forest,6,5,,,,,,,CW10.10,A,A,,A,0,10,0,10,163,top of mineral soil,-25.42,28.40226763,28.40226763,1.823422317,-280,15,,225,,,1979,2009,1.2,1.2,10.2584,,2.826530612,2.826530612,0.1539,,0.033918367,19.2,53.8,27,,,,1.980793071,2.968022552,,,,,,,,2.22,0.59,,,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
CoreyLawrence_2015Geoderma,cw10_MiddleHayden,-122.6197,46.5319,US,WA,10.6,1300,10.6,1300,540,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,SiCL,mixed forest,,2,2,temperate forest,6,5,,,,,,,CW10.30,B,,,B11,10,30,10,30,163,top of mineral soil,-24.79,-54.93354215,-54.93354215,1.710922915,395,15,,225,,,1979,2009,1.31,1.31,,,1.454748566,1.454748566,0.0975,,0.019057206,20.4,49.5,32,17.3,,,1.098359968,1.431898491,,,,,,,,2.27,0.57,9.467411612,5.07084155,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
CoreyLawrence_2015Geoderma,cw10_MiddleHayden,-122.6197,46.5319,US,WA,10.6,1300,10.6,1300,540,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,SiCL,mixed forest,,2,2,temperate forest,6,5,,,,,,,CW10.54,B,,,B12,30,54,30,54,163,top of mineral soil,-24.5,-128.3761638,-128.3761638,1.552021168,1045,15,,225,,,1979,2009,1.42,1.42,30.7401,,1.335368793,1.335368793,0.0808,,0.018962237,19,48.2,32.8,19.8,,,0.13163357,1.605311195,,,,,,,,2.11,0.37,10.86199715,7.436333639,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
CoreyLawrence_2015Geoderma,cw10_MiddleHayden,-122.6197,46.5319,US,WA,10.6,1300,10.6,1300,540,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,C,mixed forest,,2,2,temperate forest,6,5,,,,,,,CW10.100,B,Bt,,B2t,54,100,54,100,163,top of mineral soil,-24.45,-505.1548791,-505.1548791,0.914752936,5595,15,,225,,,1979,2009,1.48,1.48,28.7154,,2.068681806,2.068681806,0.0848,,0.030616491,16,29.7,54.3,23.5,,,0.228643105,2.02007867,,,,,,,,2.4,0.32,11.08657914,7.095154375,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
CoreyLawrence_2015Geoderma,cw10_MiddleHayden,-122.6197,46.5319,US,WA,10.6,1300,10.6,1300,540,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,ext grSL,mixed forest,,2,2,temperate forest,6,5,,,,,,,CW10.260,B,Bt,,B3t,100,260,100,260,163,top of mineral soil,-25.12,-605.6308784,-605.6308784,0.776195719,7415,20,,225,,,1979,2009,1.68,1.68,27.4838,,1.326188635,1.326188635,0.0715,,0.022279969,63.1,24.1,12.5,25,,,1.358499794,2.049524287,,,,,,,,2.31,0.39,10.41201335,6.063621983,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
CoreyLawrence_2015Geoderma,cw10_MiddleHayden,-122.6197,46.5319,US,WA,10.6,1300,10.6,1300,540,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,SCL,mixed forest,,2,2,temperate forest,6,5,,,,,,,CW10.380,C,,,Cox,260,380,260,380,163,top of mineral soil,-25.68040771,-349.4562856,-349.4562856,0.890997912,3395,15,,225,,,1979,2009,1.68,1.68,29.999,,1.356734694,1.356734694,0.0776,,0.022793143,52.6,19.2,28.2,26.2,,,1.379064322,1.847071497,,,,,,,,1.44,0.23,10.47783466,5.601552276,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
CoreyLawrence_2015Geoderma,cw4_EarlyEvansCreek1,-122.6468,46.5131,US,WA,10.6,1300,10.6,1300,310,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,SL,mixed Forest,,2,2,temperate forest,6,5,,,,,,,CW4.15,A,A,,A,0,15,0,15,159,top of mineral soil,-26.46,68.5844778,68.5844778,1.754351435,-585,15,,24,,,1979,2009,0.98,0.98,30.3885,,0.189897921,0.189897921,0.0152,,0.001861,56.3,38.3,5.4,43.9,,,0.09288206,0.125675005,,,,,,,,1.48,1.1,13.34606048,6.095098079,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
CoreyLawrence_2015Geoderma,cw4_EarlyEvansCreek1,-122.6468,46.5131,US,WA,10.6,1300,10.6,1300,310,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,SL,mixed Forest,,2,2,temperate forest,6,5,,,,,,,CW4.72,B,,,B,15,72,15,72,159,top of mineral soil,-24.88,-77.43745351,-77.43745351,1.606949678,590,15,,24,,,1979,2009,0.98,0.98,55.0043,,0.204472828,0.204472828,0.02545,,0.002003834,56.1,33.4,10.5,18.8,,,0.026916607,0.281839538,,,,,,,,1.57,0.89,16.16026517,6.538777906,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
CoreyLawrence_2015Geoderma,cw4_EarlyEvansCreek1,-122.6468,46.5131,US,WA,10.6,1300,10.6,1300,310,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,ext cob SL,mixed Forest,,2,2,temperate forest,6,5,,,,,,,CW4.90,C,,,2Clox,72,90,72,90,159,top of mineral soil,-24.32,-82.68753549,-82.68753549,1.723518826,635,15,,24,,,1979,2009,1.04,1.04,13.8183,,0.095718415,0.095718415,0,,0.000995472,62,34.2,3.8,19.4,,,0.072131936,0.051953132,,,,,,,,1.73,0.71,9.608210779,5.430124224,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
CoreyLawrence_2015Geoderma,cw4_EarlyEvansCreek1,-122.6468,46.5131,US,WA,10.6,1300,10.6,1300,310,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,gr SL,mixed Forest,,2,2,temperate forest,6,5,,,,,,,CW4.200,C,,,2c2n,90,200,90,200,159,top of mineral soil,-24.66,-221.9373956,-221.9373956,1.363108413,1960,15,,24,,,1979,2009,1.04,1.04,34.7502,,0.147430307,0.147430307,0.0104,,0.001533275,35.8,53.1,11,30.3,,,0.167728548,0.322030251,,,,,,,,1.62,0.2,9.93624153,6.453212435,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
CoreyLawrence_2015Geoderma,cw5_EarlyEvansCreek2,-122.6514,46.5137,US,WA,10.6,1300,10.6,1300,360,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,L,"Alders, Doug. Fire",,2,2,temperate forest,6,5,,,,,,,CW5.14,A,A,,A,0,14,0,14,160,top of mineral soil,-25.94,33.88242135,33.88242135,1.931180061,-320,15,,24,,,1979,2009,0.78,0.78,,,0.19328552,0.19328552,0.009,,0.001507627,0,0,0,34.3,,,0.141597736,0.246326685,,,,,,,,1.79,1.1,9.619792291,6.71882165,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
CoreyLawrence_2015Geoderma,cw5_EarlyEvansCreek2,-122.6514,46.5137,US,WA,10.6,1300,10.6,1300,360,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,SL,"Alders, Doug. Fire",,2,2,temperate forest,6,5,,,,,,,CW5.60,B,,,B,14,60,14,60,160,top of mineral soil,-24.97,-99.40015342,-99.40015342,1.998716458,785,20,,24,,,1979,2009,0.78,0.78,23.945,,0.03669339,0.03669339,0,,0.000286208,48.3,42.7,9,25.7,,,0.065465208,0.075569787,,,,,,,,1.94,0.74,,,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
CoreyLawrence_2015Geoderma,cw5_EarlyEvansCreek2,-122.6514,46.5137,US,WA,10.6,1300,10.6,1300,360,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,gr L,"Alders, Doug. Fire",,2,2,temperate forest,6,5,,,,,,,CW5.092,C,,,2Clox,60,92,60,92,160,top of mineral soil,,,,,,,,24,,,1979,2009,,,,,,,,,,47.2,36.6,16.1,22.5,,,,,,,,,,,,2.28,0.6,,,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
CoreyLawrence_2015Geoderma,cw5_EarlyEvansCreek2,-122.6514,46.5137,US,WA,10.6,1300,10.6,1300,360,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,v gr SL,"Alders, Doug. Fire",,2,2,temperate forest,6,5,,,,,,,CW5.130,C,,,3C2ox,92,130,92,130,160,top of mineral soil,-24.25,-167.7462465,-167.7462465,1.460426439,1415,15,,24,,,1979,2009,0.99,0.99,25.7391,,0.25732057,0.25732057,0.0223,,0.002547474,53.8,41.2,5,,,,0.12891594,0.128233845,,,,,,,,2.28,,11.25274969,6.101573583,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
CoreyLawrence_2015Geoderma,cw5_EarlyEvansCreek2,-122.6514,46.5137,US,WA,10.6,1300,10.6,1300,360,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,gr S,"Alders, Doug. Fire",,2,2,temperate forest,6,5,,,,,,,CW5.200,C,,,4C3,130,200,130,200,160,top of mineral soil,-25.38,-239.1181191,-239.1181191,2.121980913,2135,25,,24,,,1979,2009,1.07,1.07,24.9239,,0.441547633,0.441547633,0.0218,,0.00472456,,,,12.6,,,0.177614667,0.167658471,,,,,,,,1.36,0.27,11.06771469,6.217358301,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
CoreyLawrence_2015Geoderma,cw3_LateEvansCreek,-122.6545,46.5071,US,WA,10.6,1300,10.6,1300,350,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,L,mixed Forest,,2,2,temperate forest,6,5,,,,,,,CW3.23,A,A,,A11,0,23,0,23,158,top of mineral soil,-26.69,161.8684862,161.8684862,2.051740808,-1260,15,,14,,,1979,2009,1.19,1.19,52.5663,,0.639002014,0.639002014,0.0668,,0.007604124,35.4,43.3,21.3,39.5,,,0.09828464,0.355824995,,,,,,,,1.67,0.71,12.35901939,6.141621622,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
CoreyLawrence_2015Geoderma,cw3_LateEvansCreek,-122.6545,46.5071,US,WA,10.6,1300,10.6,1300,350,Ult,Ult,"Fine, mixed, active, mesic Xeric Palehumults",,L,mixed Forest,,2,2,temperate forest,6,5,,,,,,,CW3.48,A,A,,A12,23,48,23,48,158,top of mineral soil,-25.66,-86.17056311,-86.17056311,1.598353736,665,15,,14,,,1979,2009,1.19,1.19,,,0.479579989,0.479579989,0.0576,,0.005707002,23.1,33.7,23.1,33.5,,,0.112060606,0.877504657,,,,,,,,1.6,0.5,12.86653566,6.610049906,,,,,,,Lawrence_Geoderma2015,10.1016/j.geoderma.2015.02.005,"Long-term controls on soil organic carbon with depth and time: A case study from the Cowlitz River Chronosequence,WA USA",,,,,,,,,
